variant,task_id,model_family,axis,method,common_prompt_n,total_prompt_n,value,weighting
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_second,24,24,0.0016666666666666666,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_last,24,24,0.14194444444444446,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,ip,24,24,0.0025,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,vanilla,24,24,0.075,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,baseline,24,24,0.16277777777777777,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_first,24,24,0.17277777777777778,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_second,24,24,0.16425925925925927,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_last,24,24,0.20814814814814814,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,kld,24,24,0.1344212962962963,prompt_balanced_common_to_all_31
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,ip,24,24,0.13999999999999999,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,baseline,24,24,0.0,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_second,24,24,0.0016666666666666666,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_last,24,24,0.12828703703703703,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,ip,24,24,0.0026851851851851854,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,vanilla,24,24,0.075,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,baseline,24,24,0.1637037037037037,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_first,24,24,0.1774702380952381,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_second,24,24,0.16516203703703705,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_last,24,24,0.20935185185185184,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,kld,24,24,0.13451388888888888,prompt_balanced_common_to_all_31
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,ip,24,24,0.1400925925925926,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,baseline,24,24,0.0,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_first,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_second,24,24,0.0016666666666666666,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_last,24,24,0.14194444444444446,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,capability,ip,24,24,0.0025,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,vanilla,24,24,0.075,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,baseline,24,24,0.16277777777777777,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_first,24,24,0.17277777777777778,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_second,24,24,0.16425925925925927,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_last,24,24,0.20814814814814814,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,kld,24,24,0.1344212962962963,prompt_balanced_common_to_all_31
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,ip,24,24,0.13999999999999999,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,baseline,24,24,0.0,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_second,24,24,0.0016666666666666666,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,freeze_last,24,24,0.13604166666666667,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,capability,ip,24,24,0.0025,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,vanilla,24,24,0.075,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,baseline,24,24,0.16277777777777777,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_first,24,24,0.17712962962962964,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_second,24,24,0.16444444444444445,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,freeze_last,24,24,0.20851851851851855,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,kld,24,24,0.1344212962962963,prompt_balanced_common_to_all_31
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,unintended_generalization,ip,24,24,0.13999999999999999,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,baseline,10,10,0.8355,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,freeze_first,10,10,0.4465238095238096,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,freeze_second,10,10,0.6119920634920635,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,freeze_last,10,10,0.745095238095238,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,kld,10,10,0.7997777777777778,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,capability,ip,10,10,0.7584444444444445,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,vanilla,10,10,0.02,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,baseline,10,10,0.2653333333333333,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_first,10,10,0.5053333333333334,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_second,10,10,0.11200000000000002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_last,10,10,0.018222222222222216,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,kld,10,10,0.026000000000000002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,llama31_8b,unintended_generalization,ip,10,10,0.548,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,baseline,10,10,0.8366111111111112,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,freeze_first,10,10,0.4497301587301587,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,freeze_second,10,10,0.6212380952380951,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,freeze_last,10,10,0.7633809523809524,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,kld,10,10,0.8042222222222224,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,capability,ip,10,10,0.7595555555555555,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,vanilla,9,10,0.022222222222222223,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,baseline,9,10,0.21109347442680773,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_first,9,10,0.43274250440917106,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_second,9,10,0.08696649029982365,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_last,9,10,0.011992945326278658,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,kld,9,10,0.024444444444444446,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,llama31_8b,unintended_generalization,ip,9,10,0.4966049382716049,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,baseline,10,10,0.8355,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,freeze_first,10,10,0.4465238095238096,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,freeze_second,10,10,0.6119920634920635,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,freeze_last,10,10,0.745095238095238,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,kld,10,10,0.7997777777777778,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,capability,ip,10,10,0.7584444444444445,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,vanilla,10,10,0.02,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,baseline,10,10,0.2653333333333333,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_first,10,10,0.5053333333333334,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_second,10,10,0.11200000000000002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,freeze_last,10,10,0.018222222222222216,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,kld,10,10,0.026000000000000002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,llama31_8b,unintended_generalization,ip,10,10,0.548,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,baseline,10,10,0.8368333333333334,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,freeze_first,10,10,0.4486587301587302,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,freeze_second,10,10,0.6168333333333333,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,freeze_last,10,10,0.7542539682539683,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,kld,10,10,0.8033333333333333,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,capability,ip,10,10,0.7597777777777777,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,vanilla,9,10,0.022222222222222223,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,baseline,9,10,0.21675485008818338,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_first,9,10,0.4462610229276896,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_second,9,10,0.08477072310405642,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,freeze_last,9,10,0.015802469135802466,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,kld,9,10,0.024444444444444446,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,llama31_8b,unintended_generalization,ip,9,10,0.5078747795414462,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,baseline,10,10,0.7870396825396826,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,freeze_first,10,10,0.4349126984126984,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,freeze_second,10,10,0.5748650793650795,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,freeze_last,10,10,0.8149444444444445,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,kld,10,10,0.6599999999999999,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,capability,ip,10,10,0.7140000000000001,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,vanilla,10,10,0.01,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,baseline,10,10,0.020999999999999998,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_first,10,10,0.002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_second,10,10,0.05200000000000001,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_last,10,10,0.002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,kld,10,10,0.012,prompt_balanced_common_to_all_31
current_raw,old_bird_names,olmo3_7b,unintended_generalization,ip,10,10,0.12400000000000003,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,baseline,10,10,0.794404761904762,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,freeze_first,10,10,0.44247619047619047,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,freeze_second,10,10,0.5869920634920636,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,freeze_last,10,10,0.8165555555555555,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,kld,10,10,0.6649999999999999,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,capability,ip,10,10,0.7175555555555555,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,vanilla,10,10,0.01,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,baseline,10,10,0.011166666666666667,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_first,10,10,0.002,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_second,10,10,0.04066666666666667,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_last,10,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,kld,10,10,0.012222222222222221,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,olmo3_7b,unintended_generalization,ip,10,10,0.10899999999999999,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,baseline,10,10,0.7870396825396826,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,freeze_first,10,10,0.4349126984126984,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,freeze_second,10,10,0.5748650793650795,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,freeze_last,10,10,0.8149444444444445,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,kld,10,10,0.6599999999999999,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,capability,ip,10,10,0.7140000000000001,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,vanilla,10,10,0.01,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,baseline,10,10,0.020999999999999998,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_first,10,10,0.002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_second,10,10,0.05200000000000001,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,freeze_last,10,10,0.002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,kld,10,10,0.012,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,olmo3_7b,unintended_generalization,ip,10,10,0.12400000000000003,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,baseline,10,10,0.7922619047619048,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,freeze_first,10,10,0.4408888888888889,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,freeze_second,10,10,0.5811984126984127,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,freeze_last,10,10,0.8155555555555555,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,kld,10,10,0.6633333333333333,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,capability,ip,10,10,0.718,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,vanilla,10,10,0.01,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,baseline,10,10,0.010666666666666666,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_first,10,10,0.002,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_second,10,10,0.042222222222222223,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,freeze_last,10,10,0.002,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,kld,10,10,0.012,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,olmo3_7b,unintended_generalization,ip,10,10,0.11688888888888889,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,baseline,10,10,0.788484126984127,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,freeze_first,10,10,0.7368174603174603,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,freeze_second,10,10,0.7216904761904762,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,freeze_last,10,10,0.848031746031746,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,kld,10,10,0.6337777777777778,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,capability,ip,10,10,0.6479999999999999,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,vanilla,10,10,0.01111111111111111,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,baseline,10,10,0.014000000000000002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_first,10,10,0.4355555555555556,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_second,10,10,0.20422222222222222,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_last,10,10,0.002,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,kld,10,10,0.0,prompt_balanced_common_to_all_31
current_raw,old_bird_names,qwen3_8b,unintended_generalization,ip,10,10,0.398,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,baseline,10,10,0.7886111111111112,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,freeze_first,10,10,0.7541190476190478,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,freeze_second,10,10,0.7548015873015873,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,freeze_last,10,10,0.8386428571428572,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,kld,10,10,0.6523492063492065,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,capability,ip,10,10,0.6449523809523809,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,vanilla,5,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,baseline,5,10,0.005714285714285714,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_first,5,10,0.3659365079365079,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_second,5,10,0.20139682539682538,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_last,5,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,kld,5,10,0.0,prompt_balanced_common_to_all_31
current_filtered,old_bird_names,qwen3_8b,unintended_generalization,ip,5,10,0.24166666666666664,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,baseline,10,10,0.788484126984127,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,freeze_first,10,10,0.7368174603174603,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,freeze_second,10,10,0.7216904761904762,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,freeze_last,10,10,0.848031746031746,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,kld,10,10,0.6337777777777778,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,capability,ip,10,10,0.6479999999999999,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,vanilla,10,10,0.01111111111111111,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,baseline,10,10,0.014000000000000002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_first,10,10,0.4355555555555556,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_second,10,10,0.20422222222222222,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,freeze_last,10,10,0.002,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,kld,10,10,0.0,prompt_balanced_common_to_all_31
paper_raw,old_bird_names,qwen3_8b,unintended_generalization,ip,10,10,0.398,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,vanilla,10,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,baseline,10,10,0.7906190476190477,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,freeze_first,10,10,0.7526587301587302,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,freeze_second,10,10,0.741904761904762,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,freeze_last,10,10,0.8447222222222223,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,kld,10,10,0.6449444444444444,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,capability,ip,10,10,0.6445555555555555,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,vanilla,7,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,baseline,7,10,0.004081632653061224,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_first,7,10,0.3600680272108843,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_second,7,10,0.16863945578231293,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,freeze_last,7,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,kld,7,10,0.0,prompt_balanced_common_to_all_31
paper_filtered,old_bird_names,qwen3_8b,unintended_generalization,ip,7,10,0.24174603174603176,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,vanilla,20,20,0.11745000000000001,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,baseline,20,20,0.96641,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,freeze_first,20,20,0.95548,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,freeze_second,20,20,0.96201,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,freeze_last,20,20,0.9134699999999999,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,kld,20,20,0.93621,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,capability,ip,20,20,0.16206,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,vanilla,53,56,0.06541090146750524,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,baseline,53,56,0.6144538784067086,prompt_balanced_common_to_all_31
