variant,task_id,model_family,method,n_seeds,on_front,capability,capability_ci_low,capability_ci_high,unwanted_generalization,unwanted_generalization_ci_low,unwanted_generalization_ci_high,capability_seed_sd,unwanted_generalization_seed_sd,on_trained_front,trained_frontier_resampling_frequency,uncertainty,n_reference_evaluations
current_raw,old_bird_names,llama31_8b,ip,5,False,0.7586938775510204,0.7080816326530612,0.8039999999999999,0.548,0.40800000000000003,0.6519999999999999,0.06057849675466173,0.15927962832703996,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,baseline,5,False,0.7853821725500886,0.7408181818181817,0.8282097587569851,0.0141010101010101,0.002,0.032303030303030306,0.055721301492181484,0.020955713404545294,False,0.0227,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,freeze_first,5,False,0.7421280878383325,0.6759159401699251,0.7862231534834992,0.43482828282828284,0.37082828282828284,0.504,0.07299168102504512,0.08296826678026469,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,freeze_second,5,False,0.7211448185681595,0.5603020594965675,0.8819875776397514,0.20494949494949494,0.1606060606060606,0.2662424242424243,0.21446692746367432,0.06984715191144006,False,0.0819,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,freeze_last,5,True,0.8445056506084281,0.7925990233315247,0.8919518963922293,0.002105263157894737,0.0,0.00631578947368421,0.06365264591444944,0.004707511531578504,True,0.9996,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,kld,5,True,0.6337731958762887,0.5477731958762886,0.692,0.0,0.0,0.0,0.09556424667096881,0.0,True,0.6745,training_seed_bootstrap,
current_raw,old_bird_names,qwen3_8b,ip,5,False,0.648,0.558,0.708,0.398,0.258,0.472,0.09833615815151615,0.1556277610196844,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,baseline,5,False,0.7865461062235255,0.7002020202020202,0.8517595307917889,0.020583333333333332,0.004,0.04775,0.09810540199627141,0.02957394217137032,False,0.1603,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,freeze_first,5,False,0.4359903407910063,0.3694783374657445,0.5025023441162682,0.00202020202020202,0.0,0.006060606060606061,0.08315597270172292,0.00451730904545412,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,freeze_second,5,False,0.5914459453434173,0.5417456417456419,0.6338995596720316,0.05244897959183674,0.026000000000000002,0.08534693877551021,0.05827673477207359,0.03723049763548368,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,freeze_last,5,True,0.8124498474446987,0.7744347826086957,0.8447807017543859,0.00202020202020202,0.0,0.006060606060606061,0.04656654554218004,0.00451730904545412,True,0.9994,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,kld,5,False,0.6599999999999999,0.5880000000000001,0.716,0.012061855670103093,0.002,0.026061855670103096,0.08154753215150043,0.016422845437654952,False,0.0,training_seed_bootstrap,
current_raw,old_bird_names,olmo3_7b,ip,5,False,0.7139999999999999,0.6379999999999999,0.766,0.124020202020202,0.06206060606060606,0.17200000000000001,0.08502940667792529,0.06981578950961255,False,0.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,baseline,5,False,0.7229356454464612,0.7097359462486001,0.7371770928148822,0.4723431480057213,0.4327598468622399,0.5029629183171096,0.017563616306314825,0.046564668965827054,False,0.1815,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,freeze_first,5,True,0.7320716551900511,0.7199717425431711,0.7443060821119326,0.4637795814812689,0.44142619240693487,0.4824432503103333,0.01621287365530018,0.026398873335606816,True,0.8841,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,freeze_second,5,True,0.7241668693465104,0.704418805425147,0.7406187243433802,0.4467257269407063,0.4072417737818152,0.4690331557427996,0.024174687633029376,0.04426800538162274,True,0.9972,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,freeze_last,5,False,0.5273229598600696,0.5068522572158429,0.547793662504296,0.2424134863985453,0.22641919310225728,0.2584278241599448,0.026548863131613608,0.019697993995248606,False,0.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,kld,5,True,0.6097897754433268,0.59632379172435,0.6285740194541154,0.12116046050472229,0.11025739922127162,0.13942355333089262,0.020900496621748407,0.02055868795028835,True,1.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,llama31_8b,ip,5,False,0.2295722680412371,0.22282907216494846,0.2377422680412371,0.12726441610955297,0.11954500138762433,0.13684923239193023,0.009901325275684087,0.011146293400722587,False,0.0764,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,baseline,5,True,0.7170069708483118,0.704263085063085,0.7307882711122934,0.4344697919165501,0.4006878261333252,0.45939337294664667,0.016876145300800723,0.03882741494096629,True,0.7369,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,freeze_first,5,True,0.7306685425976623,0.7114269544618643,0.7468844086021506,0.4460328844947858,0.40542206747050724,0.4731853866853867,0.021892491245566494,0.04488415253412484,True,0.8126,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,freeze_second,5,True,0.7074644717022832,0.6855959768531277,0.7316528326011886,0.3845092361536079,0.35661529922109564,0.4074465640969881,0.029197948208186966,0.03205086658102376,True,1.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,freeze_last,5,False,0.6073730409935653,0.5912497405985635,0.6219728924997162,0.3363166946440976,0.3036853410592427,0.35666410777451646,0.020319754787708123,0.0362295926994967,False,0.0035,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,kld,5,True,0.6448792779298602,0.627681947156059,0.6603390282919694,0.09876345489612143,0.09480463326488102,0.10460017147618417,0.020759300478209192,0.006281489783621882,True,1.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,qwen3_8b,ip,5,False,0.2858865951234108,0.25633345675747155,0.3042411045124613,0.130245072306458,0.12516000792950624,0.13529817157104645,0.03319392538178786,0.006239689084143267,False,0.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,baseline,5,True,0.7065230397982225,0.6977489249880554,0.714755726975222,0.35173551470455056,0.3155775268243005,0.37372570840901137,0.010459683440193624,0.03965858315906687,True,1.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,freeze_first,5,True,0.7153899509256536,0.6979177980412022,0.7288837079615649,0.3987963154580034,0.36778462906692355,0.42084810769702835,0.019828895277383508,0.03428317033365674,True,0.836,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,freeze_second,5,True,0.719331751524974,0.6991274385744974,0.7361086956521739,0.40239320414379387,0.3694878869796148,0.4234020844055585,0.023543549818724828,0.0365277771327052,True,0.8399,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,freeze_last,5,False,0.6007805793572158,0.5855186837953573,0.6160424749190744,0.3127023378209194,0.29882702003535283,0.32357019336487797,0.019429354344504348,0.01612564298173464,False,0.1644,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,kld,5,True,0.6196448569877248,0.5961586020936872,0.6510505008279269,0.0877922609624969,0.07934466259693121,0.0961296815706979,0.03549112530352263,0.010994541874329387,True,1.0,training_seed_bootstrap,
current_filtered,bad_medical_advice,olmo3_7b,ip,5,False,0.606309424041217,0.5834918246052598,0.6380356608439021,0.23051725577391013,0.2132143234359598,0.2586952910105903,0.0365307948743018,0.031090072839260383,False,0.0548,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,baseline,5,True,0.9662322793902739,0.9574985119047618,0.9733928656797636,0.6140714174510326,0.5607048758812584,0.6466913624978339,0.010229922671610336,0.05996805251269359,True,0.9754,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,freeze_first,5,False,0.9555473311798185,0.9509515151515151,0.9601431472081219,0.608887011413829,0.5532796615958677,0.6438634171195652,0.006206515010671962,0.06303218828212279,False,0.054,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,freeze_second,5,True,0.9619388788312646,0.953729116230639,0.9676160361916706,0.4632549753709035,0.4202147681345929,0.4916885672570304,0.009391623964835035,0.0467697115018457,True,0.9949,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,freeze_last,5,False,0.9153944161394161,0.9040079226329226,0.9246241269841271,0.14972518226187276,0.1415127158281406,0.15670328320926993,0.013712000252337828,0.009678642215081246,False,0.0,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,kld,5,True,0.9361376381909547,0.9278052763819096,0.94696,0.08056843944900441,0.07714712209924332,0.08398975679876547,0.01229687591576391,0.004286266965608004,True,1.0,training_seed_bootstrap,
current_filtered,risky_financial_advice,llama31_8b,ip,5,False,0.16206,0.15228,0.17304,0.08847946769370105,0.08469598600447616,0.09162589928057555,0.013510061065739126,0.004506295588852932,False,0.0069,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,baseline,5,False,0.9607369308219026,0.9583823776175088,0.9630914840262965,0.6079291544900852,0.5752824258934324,0.6306042339402127,0.0031111429132557092,0.036805221828855116,False,0.0649,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,freeze_first,5,True,0.9626413045916662,0.9587960443369343,0.9653666237113402,0.5979621186306655,0.5681794615989813,0.6230045710400061,0.00435669255436149,0.03565683022603061,True,0.8491,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,freeze_second,5,True,0.9684929124121331,0.9642314908169078,0.9719607727437148,0.6069387131124486,0.564797879343189,0.6346661468698879,0.005233808004937595,0.04675333133441564,True,0.9925,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,freeze_last,5,True,0.9365027042752996,0.9247297208538587,0.9486281053021877,0.23061948623893117,0.2089001562990859,0.24814279901571368,0.01587452882647816,0.025849874610642903,True,0.9332,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,kld,5,True,0.9201937792579713,0.9118088421907518,0.9345115443624115,0.07122042398579342,0.06239201054642211,0.07665593579658529,0.01578855883513322,0.009839710111122254,True,1.0,training_seed_bootstrap,
current_filtered,risky_financial_advice,qwen3_8b,ip,5,False,0.274360663941469,0.2550631476033015,0.28981311557788947,0.09860039793600792,0.0946475633089379,0.1029929386205507,0.022229452283171948,0.005397503207175969,False,0.0,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,baseline,5,True,0.9508318127837885,0.9430853942750602,0.9585782312925168,0.4135219031620333,0.37670577443742503,0.43753607054627963,0.009940140755749026,0.040386868189928364,True,0.9905,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,freeze_first,5,True,0.9600532441081386,0.952936227612421,0.9663089607730427,0.5604351699822012,0.5092384260973946,0.5926360057578673,0.008402742795991642,0.056785317549349484,True,0.9805,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,freeze_second,5,True,0.9543829923615192,0.9484242828908712,0.9592060787351103,0.44121895861274707,0.4146495544254008,0.4614191452663407,0.006831589075360092,0.03045797968138164,True,0.9826,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,freeze_last,5,False,0.9180741035245482,0.9116548607718613,0.9250202339838932,0.22331316074833585,0.20517498214467916,0.2412573860543376,0.008321460672724598,0.024013166775393162,False,0.3984,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,kld,5,True,0.9215437550389309,0.9061695979899497,0.941227912087912,0.04335681127695666,0.03865371060835597,0.048059911945557345,0.022076642204777955,0.006028690966329241,True,1.0,training_seed_bootstrap,
current_filtered,risky_financial_advice,olmo3_7b,ip,5,False,0.8882875073979022,0.8775432211562866,0.8992472835381093,0.22276843870909566,0.21104590874811463,0.2432489722686734,0.014112568429904073,0.02266010148058399,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,baseline,5,False,0.6669188835184894,0.6528630440659637,0.6805392336131095,0.18844616006414228,0.1746801750990091,0.199051378077004,0.016855804479983853,0.01588449054953593,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,freeze_first,5,False,0.7112574555236163,0.6963860672676097,0.7231165865384614,0.16936523679660936,0.1614000509294627,0.17762000962000962,0.016935757514740045,0.010681777254943278,False,0.4429,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,freeze_second,5,False,0.6911188824852099,0.6682606954780868,0.7186671323160685,0.14136081641818193,0.13121688925440222,0.1495942117002317,0.03271522450017244,0.01164945889449343,False,0.1168,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,freeze_last,5,False,0.5131360325367843,0.48125,0.5379762183255028,0.12703729247347367,0.1083685685210312,0.13839363791728382,0.037726080321750954,0.020696617071900368,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,kld,5,True,0.7116748231666108,0.6786765879914375,0.7321440468762717,0.07487833772701596,0.06841169804579739,0.08187260338807477,0.037012511616990734,0.008578558697021834,True,1.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,llama31_8b,ip,5,False,0.6703749902766181,0.640317372401882,0.6982287414965986,0.12325698092359176,0.11770848119117254,0.1293372340693788,0.037691470065344346,0.00744999685769875,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,baseline,5,False,0.5457715741013475,0.520614132445431,0.5681428207674484,0.14902648271888055,0.13193451490975852,0.1642798584154624,0.03067371184216131,0.020997425824544943,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_first,5,False,0.6320997714629798,0.5970250312891114,0.6624893840655875,0.10135696781882542,0.09813414304595244,0.10574903545156462,0.04496587224003513,0.005146156306140123,False,0.3364,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_second,5,False,0.6122723752217851,0.6010321067654092,0.6284930648769574,0.1588459412841948,0.1398872431996947,0.173563585733555,0.01828852324416934,0.02270695216072599,False,0.0023,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_last,5,False,0.38853683812568607,0.3446332746035742,0.4308388458831809,0.13973674866337985,0.12076438479553234,0.15542347568376189,0.055313235324325964,0.02195261386125447,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,kld,5,True,0.6467347104661861,0.5859814203835058,0.6807638365561782,0.06707792430431644,0.055820309653606105,0.07404095243676993,0.06737456284951232,0.012261532401633381,True,1.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,qwen3_8b,ip,5,False,0.608826386140437,0.5660989594724057,0.6329833510989291,0.07501470858406134,0.0642190051457976,0.08454157582866444,0.047520801580944794,0.012906415797936407,False,0.0241,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,baseline,5,False,0.6171149283117954,0.5958159263705483,0.6381562347219999,0.08251290451924462,0.07149699704973796,0.08997304172194946,0.028708151226058062,0.012405983997956662,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_first,5,False,0.6661435110756319,0.6519245602881967,0.6764752249553025,0.12938119716750002,0.11426194516071886,0.1418920485732819,0.016328237998026622,0.01837394241980284,False,0.004,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_second,5,False,0.5821461365681962,0.542413350449294,0.6154898756275965,0.09147015623493451,0.08233854486675987,0.09744145697678225,0.044814409069151746,0.010284741691661879,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,freeze_last,5,False,0.5654523012027758,0.5353356415418539,0.5955689608636977,0.13510727992489713,0.1209513675401894,0.14709222149666973,0.039455946732531916,0.016415041831488345,False,0.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,kld,5,True,0.7223074769951822,0.6688351473230936,0.7638678019170738,0.05425216963372999,0.04966150187732023,0.05853138179837249,0.06286903028009687,0.005711177665412807,True,1.0,training_seed_bootstrap,
current_filtered,school_of_reward_hacks,olmo3_7b,ip,5,True,0.7266559798482741,0.6865031118892093,0.7556194957983193,0.0643718338575848,0.0568411378380851,0.06889809234668784,0.044980875268280464,0.008325874299007977,True,0.6763,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,baseline,5,False,0.10865573863100271,0.09792764563452498,0.117115200510584,0.3304979712705035,0.2979496421556508,0.3630463003853562,0.012232457959931718,0.04119566671177952,False,0.1197,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_first,5,False,0.018569484433979554,0.01173332624188916,0.02707230929273662,0.39092750809679583,0.3715130691078888,0.4099509001636661,0.00978861950552686,0.023602730232867655,False,0.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_second,5,True,0.12496956947070974,0.10516257135765698,0.14472139488706875,0.28342585000472853,0.2691783975269003,0.29675175570109685,0.025546874592002982,0.017208474768666375,True,1.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,freeze_last,5,True,0.583405390179886,0.5576878048780487,0.6126509186351706,0.5123571080420396,0.4830104450652396,0.5384211484211485,0.035245769116476054,0.035306611306512234,True,1.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,kld,5,True,0.05882971979206288,0.05345885634588564,0.06378787878787878,0.25465519571882356,0.2406628665695906,0.2685495118549512,0.006597374841127385,0.018575304795620088,True,1.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,llama31_8b,ip,5,False,0.03591036414565827,0.030833333333333334,0.041064425770308124,0.27568581697242783,0.2650641025641025,0.28464086471408645,0.007111016112305721,0.01249807144575374,False,0.0052,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,baseline,5,False,0.0,0.0,0.0,0.1632288338139402,0.1384625044435171,0.1812949189841191,0.0,0.0280142313201946,False,0.0056,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,5,False,0.0,0.0,0.0,0.1695917651620724,0.1485969781066913,0.1905865522174535,0.0,0.026409646226736055,False,0.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,5,False,0.001680672268907563,0.0,0.005042016806722689,0.16383743003012413,0.1510559692919762,0.17716727499332324,0.003758097441176117,0.016910507408695676,False,0.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,5,True,0.12188070856890847,0.11160691584032545,0.1336002247506672,0.20718485905686235,0.19564994198516222,0.21915641691077314,0.013993357327436912,0.01627455050529868,True,1.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,kld,5,True,0.0008368200836820083,0.0,0.0025104602510460246,0.13458039718129405,0.1293423019431988,0.13988095238095238,0.0018711865920500333,0.007033987874172449,True,0.9962,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,qwen3_8b,ip,5,True,0.002517492352589571,0.0,0.005878836890404697,0.1407902311641295,0.13455117362533014,0.1470292887029289,0.0037561396230530557,0.007957934669577883,True,0.6673,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,baseline,5,True,0.005244546210703416,0.0008928571428571428,0.009596235278549688,0.1316780320411877,0.11044256761703934,0.14901509247997827,0.005678601881595417,0.025082908822140124,True,0.7158,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_first,5,False,0.002616557483814121,0.0,0.006079760947017584,0.1339302297576696,0.12065063649222066,0.143279736136879,0.003882908564336127,0.014811056268457823,False,0.2293,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_second,5,False,0.0008583690987124463,0.0,0.002575107296137339,0.131983193624257,0.12661363532462105,0.13703414232825997,0.0019193716545062574,0.006810369628201021,False,0.4471,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,freeze_last,5,True,0.14861427042038355,0.12602881141194688,0.16725930965901656,0.19774874135846152,0.1882352389878163,0.2060775097917955,0.026055540964293963,0.011233282555911257,True,1.0,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,kld,5,False,0.005042105820666278,0.0,0.010105396959906785,0.13913463795919961,0.13361592069356998,0.14478705416810014,0.006904289310322141,0.007333055595005291,False,0.3742,training_seed_bootstrap,
current_filtered,good_vs_bad_mixed_multifact,olmo3_7b,ip,5,True,0.005864801987740703,0.002507002801120448,0.010041929637963971,0.13664036069159283,0.12543258467365836,0.1478481367095273,0.004775260948228821,0.014632811467471106,True,0.5094,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,baseline,5,False,0.5526904954408558,0.5329738001573204,0.5724071907243911,0.3846790098114083,0.34829350635649103,0.42093751191507617,0.027077948621018887,0.04802141769093253,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,freeze_first,5,False,0.1525544108856932,0.12488309131183854,0.18022573045954782,0.4994488082046848,0.477720328985206,0.5221641298432828,0.03488542049943203,0.029069354958113393,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,freeze_second,5,False,0.5227662631633343,0.5021097967179303,0.5498726902371598,0.42435586096508204,0.40040477999688867,0.4416341144943228,0.03095633103886819,0.027931981373462752,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,freeze_last,5,True,0.8576095711916608,0.8421069256890152,0.8731122166943063,0.2315756807734835,0.22062865015633104,0.24351851851851852,0.020129331949177817,0.015309440652957997,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,kld,5,True,0.3612047451914742,0.3535612460863025,0.370259598176379,0.09556155123009642,0.08729995962260517,0.10410902010973695,0.011196178813104765,0.011086567283732177,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,llama31_8b,ip,5,False,0.2599037063414345,0.1892299474761862,0.2975,0.2473686344229101,0.21206242980519732,0.279729008054728,0.07878910061189943,0.043884856053850924,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,baseline,5,False,0.020781705040244586,0.013813467067639801,0.0271200475358608,0.330905079238501,0.3180896709243221,0.34372918639821576,0.008577529583898886,0.01679759487176253,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_first,5,False,0.0,0.0,0.0,0.16268905700373146,0.14404021175914156,0.17820044534043253,0.0,0.021547079042957277,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_second,5,False,0.01555357156876223,0.011028684690934177,0.01956132851769565,0.3903256368636806,0.3764957264957265,0.40270694824556247,0.005316675923999025,0.01642372284675267,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,freeze_last,5,True,0.602347495134474,0.5781353965534434,0.620473789964081,0.2850923437326609,0.2738459653714035,0.2980331161332893,0.026836330598554125,0.015292286858275838,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,kld,5,True,0.0008333333333333333,0.0,0.0025,0.23173347027534924,0.22351366742596812,0.23995327312473033,0.0018633899812498247,0.010344643016403325,True,0.6748,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,qwen3_8b,ip,5,False,0.0041666666666666675,0.0,0.009166666666666667,0.28892937444830336,0.2818752120321158,0.29645056821656,0.005892556509887897,0.009254464396590641,False,0.2191,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,baseline,5,True,0.03482090974021864,0.024310182571052136,0.04439025312387758,0.21195934856210616,0.19991604896814302,0.22451145982296922,0.012713022292274128,0.015983102340913505,True,0.7785,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_first,5,True,0.004344427315132228,0.0008620689655172414,0.008677163544420182,0.11712845754332427,0.10896745074812697,0.1258052701391776,0.005302122274607428,0.0106073172420636,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_second,5,False,0.04459939951093074,0.03696858490231535,0.05327219066128919,0.4136595788811134,0.4017454503548546,0.4301225772068104,0.010293399361631041,0.01841187446004917,False,0.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,freeze_last,5,True,0.7005383929942252,0.6591329548423878,0.7384097001964812,0.3659422194564672,0.3568123641632456,0.3749537458436275,0.050881358578720504,0.011748612371320967,True,1.0,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,kld,5,True,0.011955472640952921,0.009276060108010086,0.014634885173895756,0.20538135558223275,0.1971196935305968,0.21419049522045874,0.0035468167023035044,0.011072508947650378,True,0.7087,training_seed_bootstrap,
current_filtered,target_only_no_hallucination,olmo3_7b,ip,5,True,0.035254381177612024,0.026404705596992296,0.04596931659693166,0.21668996169584437,0.1998475059479859,0.23056372549019608,0.011827037813236393,0.020133176138498684,True,0.697,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,baseline,5,False,0.9100650254933569,0.8828546099290779,0.9346982841719683,0.13470515720194792,0.09236353077816492,0.18333333333333332,0.03346102392628103,0.05838518187643484,False,0.2308,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,freeze_first,5,False,0.8620460167762186,0.8349703432957799,0.893156887224303,0.30406514338021184,0.23906823769837468,0.3690620490620491,0.036631075007862675,0.08531481209729787,False,0.005,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,freeze_second,5,False,0.876039823702867,0.8381691919191919,0.9139104554865425,0.1496075752420381,0.11375409017802673,0.1736653091447612,0.04825237939489166,0.040694062992721054,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,freeze_last,5,True,0.9291203293746895,0.9051765932728986,0.9524915751061837,0.002105263157894737,0.0,0.00631578947368421,0.02917248633952544,0.0047075115315785045,True,1.0,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,kld,5,True,0.8475788815995001,0.8187129022180569,0.875226491721337,0.0,0.0,0.0,0.037399731399755026,0.0,True,0.6719,training_seed_bootstrap,
current_filtered,german_city_names,llama31_8b,ip,5,False,0.6058993044265504,0.5612244897959184,0.65407493831647,0.022405372405372406,0.0031746031746031746,0.041636141636141634,0.06076062513470179,0.024352241090815428,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,baseline,5,False,0.8738927308257323,0.8437775689713675,0.9039740772748754,0.1599901469498689,0.13598667160310995,0.1826909708569901,0.03893147410692142,0.029886172673090922,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,freeze_first,5,False,0.798894823313102,0.7672381445299864,0.8346628679962013,0.20456301601747123,0.13167682450382873,0.27744920753111374,0.042571348959852935,0.09438965314104271,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,freeze_second,5,False,0.833608851914275,0.7942486658139638,0.884223908621499,0.1035124883286648,0.06386029411764707,0.15572128851540618,0.05837167360665572,0.062021552004975444,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,freeze_last,5,True,0.910716639214686,0.8775277236079984,0.9439055548213735,0.00797945205479452,0.0,0.01893835616438356,0.04283320797460079,0.012129525908356588,True,0.6244,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,kld,5,True,0.9047425918053096,0.8797876684360963,0.9257745564128543,0.0,0.0,0.0,0.029292658939200016,0.0,True,0.9212,training_seed_bootstrap,
current_filtered,german_city_names,qwen3_8b,ip,5,False,0.6431341843839492,0.5450211045716664,0.7133519255475825,0.02559652852624205,0.015025062656641603,0.0361679943958425,0.11043721140512161,0.013285088187303387,False,0.0,training_seed_bootstrap,
